道路编号	县区	乡	道路等级	速度
2646	09县区	2乡	主干路	66.22605577
2647	10县区	2乡	支路	22.71008603
2648	科技县	2乡	主干路	53.38938609
2649	11县区	2乡	快速路	92.74252314
2650	09县区	4乡	主干路	68.5329472
2651	11县区	2乡	支路	21.04577709
2652	科技县	1乡	次干路	45.47344515
2653	09县区	2乡	快速路	97.09720971
2654	10县区	4乡	支路	23.11975376
2655	11县区	4乡	主干路	70.10571014
2656	11县区	2乡	主干路	77.75708468
2657	科技县	3乡	支路	28.37309616
2658	10县区	4乡	快速路	87.99852864
2659	10县区	1乡	次干路	41.84446332
2660	科技县	4乡	主干路	62.43387026
2661	10县区	4乡	主干路	71.48060905
2662	10县区	3乡	次干路	41.09758958
2663	09县区	1乡	快速路	96.58031908
2664	10县区	2乡	快速路	118.4051597
2665	10县区	2乡	支路	24.43099444
2666	11县区	2乡	支路	21.40979406
2667	科技县	2乡	次干路	31.09263277
2668	09县区	3乡	支路	29.30656112
2669	10县区	1乡	主干路	61.64644834
2670	09县区	1乡	快速路	103.4616444
2671	11县区	4乡	次干路	42.21595598
2672	10县区	4乡	次干路	42.57991752
2673	11县区	2乡	支路	24.80963462
2674	09县区	3乡	主干路	69.47965502
2675	科技县	1乡	快速路	81.96764667
2676	科技县	1乡	快速路	101.1024596
2677	11县区	2乡	快速路	98.31428917
2678	11县区	3乡	快速路	86.32667467
2679	科技县	1乡	主干路	78.5688033
2680	科技县	4乡	次干路	49.22868207
2681	11县区	2乡	次干路	43.1002036
2682	11县区	3乡	快速路	91.90587071
2683	科技县	1乡	次干路	49.65321454
2684	09县区	3乡	次干路	43.05596206
2685	11县区	3乡	次干路	35.88083546
2686	10县区	2乡	支路	20.3002388
2687	科技县	3乡	次干路	33.37717022
2688	11县区	3乡	主干路	60.50787619
2689	11县区	3乡	支路	24.65444
2690	09县区	1乡	支路	22.31398147
2691	科技县	3乡	支路	20.49180082
2692	09县区	4乡	支路	28.5648014
2693	10县区	3乡	主干路	64.63508165
2694	09县区	4乡	支路	27.09767059
2695	10县区	4乡	主干路	79.94108911
2696	科技县	1乡	主干路	61.39409183
2697	09县区	2乡	支路	24.20987562
2698	10县区	1乡	支路	22.83466918
2699	10县区	4乡	主干路	67.27414275
2700	11县区	4乡	支路	24.54588944
2701	11县区	1乡	支路	21.94324023
2702	科技县	3乡	快速路	105.9176598
2703	09县区	4乡	主干路	55.54629413
2704	10县区	2乡	主干路	72.46377786
2705	11县区	3乡	主干路	60.58199942
2706	科技县	3乡	主干路	77.61021711
2707	10县区	2乡	主干路	68.75232412
2708	11县区	3乡	支路	28.43778673
2709	09县区	2乡	快速路	82.77375635
2710	科技县	3乡	快速路	83.42090546
2711	科技县	1乡	次干路	38.80769309
2712	11县区	1乡	快速路	119.3048398
2713	09县区	3乡	支路	21.14545053
2714	科技县	3乡	快速路	105.9222791
2715	科技县	1乡	支路	26.90620816
2716	09县区	3乡	主干路	74.29089302
2717	11县区	1乡	次干路	38.4603484
2718	09县区	1乡	主干路	60.78452284
2719	10县区	3乡	次干路	47.81487814
2720	科技县	1乡	次干路	43.67406819
2721	11县区	3乡	次干路	40.13014123
2722	11县区	4乡	支路	28.58909008
2723	10县区	2乡	快速路	88.26590355
2724	11县区	3乡	支路	22.39685723
2725	科技县	2乡	次干路	44.80671468
2726	09县区	2乡	次干路	39.19907307
2727	10县区	4乡	快速路	105.8203753
2728	10县区	4乡	主干路	75.75114319
2729	09县区	4乡	快速路	90.22936489
2730	11县区	1乡	主干路	75.39696682
2731	09县区	3乡	快速路	83.75027678
2732	科技县	1乡	快速路	85.896371
2733	09县区	4乡	次干路	47.08059192
2734	09县区	2乡	支路	27.02062588
2735	科技县	4乡	次干路	32.61322032
2736	10县区	2乡	次干路	37.69387377
2737	10县区	2乡	快速路	108.620932
2738	09县区	3乡	快速路	109.9643318
2739	09县区	1乡	次干路	45.42131269
2740	09县区	3乡	主干路	69.26083227
2741	09县区	3乡	主干路	54.47158945
2742	10县区	4乡	快速路	113.0260021
2743	09县区	4乡	支路	22.89198528
2744	09县区	4乡	支路	28.85402429
2745	11县区	3乡	快速路	99.11173903
2746	11县区	1乡	支路	25.73677106
2747	科技县	4乡	次干路	45.69136832
2748	11县区	1乡	支路	27.47466816
2749	科技县	3乡	快速路	116.9093699
2750	科技县	4乡	支路	20.18511633
2751	科技县	2乡	主干路	61.71336192
2752	科技县	4乡	快速路	88.89785572
2753	10县区	4乡	主干路	65.1628949
2754	10县区	4乡	主干路	77.67872014
2755	11县区	3乡	次干路	49.36935056
2756	科技县	3乡	主干路	78.13211775
2757	10县区	3乡	次干路	30.70460335
2758	科技县	3乡	快速路	99.09831703
2759	10县区	2乡	快速路	81.74462137
2760	10县区	1乡	次干路	31.89530491
2761	09县区	4乡	支路	27.43322261
2762	科技县	1乡	次干路	39.70503045
2763	11县区	2乡	快速路	95.58722264
2764	科技县	4乡	主干路	50.64491268
2765	10县区	1乡	主干路	57.83229683
2766	科技县	2乡	次干路	39.35607467
2767	09县区	1乡	快速路	117.8497966
2768	10县区	4乡	支路	21.29791568
2769	09县区	3乡	快速路	117.3634668
2770	10县区	2乡	支路	22.49044003
2771	科技县	3乡	主干路	70.41134528
2772	09县区	4乡	主干路	70.85732569
2773	11县区	1乡	次干路	42.54723454
2774	10县区	1乡	主干路	60.33516304
2775	10县区	1乡	主干路	73.49954251
2776	09县区	4乡	次干路	31.20168832
2777	科技县	3乡	快速路	103.2569799
2778	科技县	1乡	主干路	61.02817014
2779	科技县	4乡	快速路	109.3374809
2780	科技县	1乡	快速路	109.9044874
2781	10县区	1乡	主干路	68.21067244
2782	科技县	2乡	主干路	62.57546517
2783	10县区	4乡	次干路	30.77573723
2784	11县区	4乡	主干路	79.7343321
2785	10县区	1乡	快速路	102.6843691
2786	09县区	3乡	快速路	111.8963086
2787	10县区	2乡	主干路	65.71240313
2788	11县区	2乡	支路	27.22003516
2789	科技县	4乡	次干路	49.06272393
2790	科技县	3乡	支路	22.05968554
2791	10县区	4乡	次干路	34.44470402
2792	09县区	4乡	快速路	115.1995719
2793	10县区	3乡	支路	21.52721686
2794	10县区	4乡	主干路	73.07230083
2795	11县区	4乡	支路	20.0237114
2796	10县区	3乡	快速路	112.2149104
2797	11县区	2乡	主干路	63.43684696
2798	09县区	4乡	主干路	77.22000979
2799	11县区	1乡	支路	25.97121071
2800	10县区	1乡	主干路	52.76247256
2801	科技县	4乡	主干路	50.19215571
2802	科技县	3乡	主干路	75.23804005
2803	09县区	4乡	快速路	97.49749708
2804	11县区	2乡	支路	25.08277686
2805	科技县	4乡	主干路	73.83783128
2806	09县区	1乡	快速路	116.2629521
2807	10县区	2乡	支路	27.75550042
2808	09县区	3乡	快速路	102.5582162
2809	11县区	2乡	快速路	91.30414649
2810	11县区	1乡	快速路	85.97794873
2811	科技县	2乡	快速路	107.7143924
2812	09县区	4乡	主干路	53.48419704
2813	09县区	1乡	快速路	118.0301631
2814	10县区	2乡	主干路	54.61407656
2815	09县区	1乡	次干路	45.59104062
2816	11县区	1乡	快速路	86.94443055
2817	11县区	1乡	快速路	90.1875512
2818	09县区	3乡	快速路	109.1194465
2819	11县区	4乡	次干路	31.38279978
2820	11县区	1乡	次干路	40.55147181
2821	科技县	4乡	主干路	57.3341813
2822	09县区	1乡	快速路	102.5657692
2823	09县区	2乡	快速路	87.12936504
2824	科技县	4乡	支路	21.64439391
2825	09县区	1乡	快速路	97.18479976
2826	09县区	1乡	支路	23.42266004
2827	10县区	2乡	快速路	106.867958
2828	09县区	1乡	快速路	81.94851611
2829	科技县	2乡	快速路	111.831237
2830	09县区	2乡	快速路	103.234184
2831	10县区	4乡	快速路	99.86170718
2832	09县区	1乡	支路	21.41810033
2833	科技县	2乡	支路	29.44250074
2834	11县区	3乡	支路	26.08774557
2835	09县区	1乡	快速路	106.1459272
2836	科技县	3乡	支路	25.83228922
2837	11县区	2乡	主干路	57.68647536
2838	11县区	1乡	快速路	81.33798217
2839	09县区	3乡	次干路	37.13772492
2840	10县区	3乡	主干路	68.62898669
2841	科技县	4乡	主干路	71.24179199
2842	11县区	1乡	快速路	87.19407289
2843	科技县	3乡	快速路	83.25315738
2844	10县区	4乡	次干路	41.03398804
2845	科技县	1乡	主干路	77.7818382
2846	09县区	1乡	快速路	105.2984445
2847	10县区	1乡	主干路	62.32590291
2848	科技县	1乡	次干路	36.90076245
2849	11县区	3乡	支路	23.38150803
2850	10县区	2乡	快速路	86.83513158
2851	11县区	3乡	支路	25.27617219
2852	科技县	1乡	主干路	53.31849809
2853	11县区	1乡	主干路	55.74468147
2854	科技县	1乡	次干路	31.25117595
2855	11县区	3乡	快速路	89.05991456
2856	11县区	1乡	主干路	66.53108027
2857	09县区	2乡	次干路	37.69807722
2858	11县区	4乡	快速路	92.61845073
2859	11县区	1乡	支路	26.5757425
2860	09县区	1乡	快速路	83.07227924
2861	科技县	2乡	支路	26.63448947
2862	11县区	4乡	次干路	37.62067612
2863	09县区	3乡	主干路	59.18725947
2864	11县区	3乡	主干路	65.12563079
2865	11县区	2乡	次干路	49.81534399
2866	科技县	2乡	主干路	77.20306656
2867	11县区	1乡	主干路	75.43913381
2868	09县区	1乡	主干路	79.53537769
2869	11县区	4乡	支路	23.75005344
2870	09县区	2乡	快速路	118.8016214
2871	科技县	4乡	快速路	103.6470913
2872	11县区	3乡	快速路	101.2334013
2873	10县区	4乡	支路	29.86738873
2874	09县区	4乡	主干路	79.29945333
2875	科技县	3乡	快速路	119.2795664
2876	10县区	4乡	快速路	101.7627446
2877	11县区	1乡	支路	24.57776183
2878	11县区	4乡	主干路	78.57571796
2879	11县区	1乡	快速路	107.2152791
2880	09县区	3乡	快速路	86.46725396
2881	09县区	2乡	次干路	43.25118255
2882	10县区	2乡	次干路	48.87387048
2883	11县区	1乡	主干路	73.26593912
2884	科技县	1乡	次干路	37.91381259
2885	10县区	3乡	支路	23.55213781
2886	11县区	3乡	次干路	34.72662727
2887	科技县	2乡	次干路	44.71941211
2888	科技县	1乡	快速路	116.689314
2889	10县区	1乡	次干路	37.08581863
2890	09县区	1乡	次干路	43.41532772
2891	09县区	1乡	主干路	69.43113924
2892	11县区	3乡	主干路	54.40018782
2893	09县区	4乡	支路	25.3661926
2894	09县区	4乡	支路	26.91488006
2895	10县区	1乡	主干路	63.25553396
2896	10县区	3乡	快速路	90.64750218
2897	09县区	3乡	快速路	100.4620654
2898	11县区	1乡	支路	25.23476449
2899	科技县	2乡	主干路	69.36936703
2900	10县区	4乡	支路	25.12601088
2901	科技县	1乡	主干路	51.09583481
2902	10县区	4乡	主干路	53.89141412
2903	10县区	2乡	支路	24.55542842
2904	09县区	1乡	主干路	54.52202193
2905	10县区	4乡	主干路	52.01016353
2906	09县区	2乡	主干路	70.74078487
2907	10县区	4乡	次干路	37.28447349
2908	11县区	1乡	次干路	40.57679515
2909	09县区	2乡	次干路	41.60676416
2910	09县区	1乡	支路	25.9151595
2911	11县区	4乡	主干路	61.84576687
2912	11县区	3乡	次干路	38.35466324
2913	09县区	1乡	快速路	109.4369124
2914	09县区	1乡	主干路	52.20053642
2915	10县区	3乡	次干路	47.53796305
2916	科技县	1乡	主干路	67.77835644
2917	11县区	3乡	主干路	57.94692952
2918	科技县	2乡	快速路	96.18667154
2919	10县区	4乡	支路	21.47141245
2920	10县区	4乡	支路	24.44050907
2921	09县区	3乡	快速路	109.9785475
2922	10县区	1乡	快速路	102.4042669
2923	10县区	4乡	快速路	95.42485814
2924	11县区	4乡	支路	22.67740828
2925	科技县	3乡	主干路	64.29884287
2926	科技县	3乡	次干路	38.52440716
2927	10县区	4乡	次干路	49.6966756
2928	10县区	3乡	主干路	56.92735107
2929	10县区	1乡	次干路	30.59644078
2930	10县区	4乡	快速路	85.35589037
2931	11县区	2乡	主干路	76.66083173
2932	10县区	3乡	快速路	100.3944095
2933	10县区	1乡	快速路	95.02983227
2934	科技县	2乡	主干路	68.42594702
2935	09县区	2乡	快速路	87.74538272
2936	09县区	1乡	主干路	59.89422625
2937	09县区	1乡	快速路	103.9242421
2938	09县区	4乡	次干路	45.07411341
2939	科技县	4乡	次干路	45.68346725
2940	11县区	4乡	主干路	68.40633297
2941	10县区	1乡	支路	24.85057472
2942	09县区	3乡	支路	29.57788097
2943	10县区	1乡	快速路	82.83366538
2944	科技县	1乡	支路	26.55799244
2945	科技县	3乡	次干路	36.65962526
2946	10县区	1乡	支路	26.78436185
2947	09县区	3乡	支路	21.8055733
2948	09县区	3乡	主干路	78.23390439
2949	09县区	1乡	快速路	105.0111872
2950	11县区	4乡	次干路	46.67221081
2951	科技县	2乡	次干路	44.49900085
2952	11县区	1乡	支路	25.18322015
2953	科技县	4乡	快速路	84.04649284
2954	10县区	3乡	次干路	47.87221065
2955	10县区	4乡	支路	22.87120567
2956	11县区	2乡	次干路	35.81131277
2957	11县区	1乡	主干路	63.34389737
2958	科技县	1乡	快速路	97.09300204
2959	10县区	4乡	主干路	62.00526137
2960	09县区	4乡	支路	22.90510537
2961	09县区	1乡	快速路	83.23942596
2962	11县区	1乡	支路	26.34227348
2963	10县区	4乡	支路	22.42702847
2964	09县区	2乡	主干路	73.69674043
2965	09县区	3乡	次干路	43.93665836
2966	11县区	3乡	次干路	49.4755649
2967	科技县	4乡	快速路	95.13217692
2968	10县区	4乡	次干路	32.91604538
2969	科技县	2乡	支路	20.15268767
2970	11县区	1乡	快速路	94.58037646
2971	11县区	3乡	主干路	60.59536991
2972	11县区	2乡	次干路	35.84128381
2973	11县区	3乡	次干路	39.27448513
2974	10县区	3乡	快速路	80.72323677
2975	10县区	2乡	快速路	96.06757706
2976	科技县	2乡	次干路	40.09654252
2977	09县区	3乡	次干路	45.37455953
2978	科技县	1乡	次干路	34.06636759
2979	11县区	2乡	主干路	70.10214425
2980	科技县	1乡	支路	29.64408368
2981	10县区	3乡	快速路	117.8188511
2982	10县区	4乡	主干路	56.46372034
2983	科技县	1乡	快速路	118.1933991
2984	09县区	2乡	次干路	35.89059936
2985	11县区	3乡	主干路	72.70792457
2986	11县区	2乡	支路	23.49480246
2987	10县区	2乡	主干路	71.2764055
2988	10县区	1乡	主干路	71.17403475
2989	科技县	3乡	次干路	38.72050805
2990	10县区	2乡	次干路	49.03577907
2991	11县区	1乡	支路	23.5834497
2992	11县区	3乡	次干路	35.89353131
2993	09县区	4乡	次干路	44.21701079
2994	11县区	3乡	次干路	37.9403023
2995	09县区	3乡	快速路	82.77458242
2996	11县区	3乡	支路	21.03124568
2997	10县区	4乡	支路	23.06633529
2998	09县区	2乡	主干路	55.45222349
2999	科技县	3乡	主干路	77.57502141
3000	科技县	4乡	主干路	60.18795137
3001	10县区	3乡	支路	22.26288096
3002	科技县	4乡	支路	26.77738417
3003	科技县	4乡	次干路	43.60599104
3004	10县区	1乡	次干路	31.60440779
3005	11县区	4乡	主干路	70.12213763
3006	10县区	4乡	次干路	40.3988497
3007	科技县	2乡	支路	26.37253343
3008	10县区	4乡	主干路	58.48053508
3009	10县区	4乡	支路	20.67364422
3010	10县区	4乡	支路	26.33942432
3011	09县区	3乡	次干路	45.91559027
3012	科技县	4乡	主干路	63.17166741
3013	10县区	3乡	支路	21.7243762
3014	09县区	3乡	次干路	38.41501115
3015	10县区	4乡	主干路	78.28804891
3016	科技县	3乡	次干路	39.32552548
3017	11县区	1乡	快速路	91.16865787
3018	10县区	4乡	次干路	43.20086857
3019	科技县	4乡	快速路	113.6098849
3020	10县区	4乡	支路	23.19862135
3021	09县区	1乡	次干路	37.54370262
3022	09县区	2乡	支路	21.41258299
3023	科技县	1乡	次干路	44.66702929
3024	10县区	1乡	主干路	70.84959722
3025	09县区	2乡	快速路	88.34528088
3026	11县区	2乡	支路	21.3791797
3027	科技县	2乡	支路	24.03691067
3028	10县区	4乡	快速路	95.76355879
3029	10县区	3乡	支路	29.41247537
3030	11县区	3乡	次干路	47.28316505
3031	09县区	4乡	支路	20.26191026
3032	科技县	2乡	次干路	41.92977149
3033	10县区	4乡	支路	25.07881205
3034	09县区	4乡	主干路	64.3533385
3035	科技县	3乡	次干路	38.40751998
3036	10县区	3乡	支路	25.997361
3037	09县区	3乡	支路	26.25969853
3038	10县区	1乡	主干路	68.84477975
3039	10县区	2乡	支路	21.14957626
3040	科技县	1乡	支路	21.55655615
3041	09县区	4乡	次干路	46.79127388
3042	10县区	3乡	次干路	41.94256924
3043	09县区	2乡	次干路	35.64832989
3044	09县区	3乡	快速路	99.45245596
3045	10县区	4乡	主干路	60.68964437
3046	11县区	4乡	支路	25.2489511
3047	科技县	2乡	次干路	45.39215714
3048	10县区	1乡	主干路	76.95559721
3049	09县区	4乡	主干路	56.87973292
3050	10县区	1乡	快速路	90.31883472
3051	科技县	4乡	次干路	40.1588183
3052	11县区	3乡	次干路	30.14902686
3053	11县区	2乡	支路	25.88574728
3054	11县区	2乡	主干路	71.678724
3055	10县区	4乡	主干路	51.54675612
3056	科技县	3乡	支路	23.5475258
3057	10县区	4乡	次干路	32.16564915
3058	科技县	4乡	快速路	87.02078842
3059	09县区	2乡	支路	21.13697387
3060	科技县	4乡	快速路	111.4001077
3061	科技县	1乡	快速路	88.43680361
3062	11县区	2乡	次干路	46.10607561
3063	11县区	2乡	主干路	60.99476761
3064	11县区	2乡	快速路	113.2479544
3065	09县区	3乡	支路	21.41648178
3066	09县区	4乡	次干路	43.45170794
3067	09县区	2乡	支路	24.88107865
3068	科技县	1乡	快速路	102.2427277
3069	09县区	2乡	次干路	46.31187932
3070	09县区	3乡	主干路	75.51903833
3071	11县区	2乡	支路	20.81909762
3072	11县区	1乡	次干路	40.21996537
3073	11县区	1乡	支路	24.00012151
3074	09县区	1乡	次干路	41.65691407
3075	11县区	1乡	支路	29.46268163
3076	11县区	3乡	次干路	49.94130755
3077	11县区	1乡	次干路	37.02493844
3078	10县区	4乡	主干路	56.01894314
3079	10县区	1乡	支路	22.48009665
3080	09县区	2乡	次干路	44.74242108
3081	科技县	1乡	次干路	48.77763233
3082	科技县	4乡	快速路	97.81654927
3083	10县区	2乡	支路	22.55295744
3084	09县区	2乡	主干路	72.23692877
3085	09县区	2乡	次干路	48.80236474
