道路编号	县区	乡	道路等级	速度
6646	10县区	4乡	快速路	82.63896937
6647	科技县	1乡	次干路	32.38471066
6648	10县区	2乡	快速路	106.3343732
6649	科技县	2乡	快速路	90.4406564
6650	科技县	3乡	快速路	82.71571964
6651	科技县	2乡	次干路	33.40323336
6652	11县区	1乡	主干路	55.06282214
6653	11县区	4乡	次干路	39.74540315
6654	科技县	2乡	主干路	58.9629011
6655	10县区	3乡	支路	24.15489866
6656	10县区	2乡	次干路	34.73341605
6657	11县区	4乡	次干路	43.8718387
6658	科技县	4乡	次干路	30.9248959
6659	09县区	1乡	主干路	51.97658877
6660	09县区	2乡	快速路	103.7629311
6661	科技县	1乡	次干路	35.5070509
6662	09县区	1乡	快速路	105.0864224
6663	10县区	1乡	支路	21.60404848
6664	科技县	2乡	次干路	49.19335177
6665	10县区	2乡	快速路	83.49349576
6666	10县区	2乡	快速路	115.0509225
6667	10县区	1乡	次干路	43.14440359
6668	科技县	2乡	快速路	88.06760739
6669	10县区	3乡	快速路	118.8591162
6670	科技县	3乡	主干路	77.76302865
6671	11县区	4乡	主干路	61.47365613
6672	11县区	2乡	次干路	40.04809492
6673	科技县	2乡	主干路	52.81565129
6674	09县区	2乡	快速路	111.3864631
6675	10县区	4乡	支路	26.11754223
6676	科技县	3乡	次干路	49.88665955
6677	10县区	2乡	主干路	54.9884567
6678	09县区	2乡	主干路	70.01980374
6679	10县区	3乡	支路	29.92785697
6680	科技县	2乡	次干路	35.75348665
6681	10县区	1乡	快速路	80.82736748
6682	10县区	2乡	次干路	39.22512136
6683	11县区	3乡	快速路	115.1841993
6684	09县区	4乡	快速路	106.6753668
6685	科技县	1乡	快速路	107.4362482
6686	11县区	2乡	次干路	45.89370709
6687	科技县	1乡	主干路	63.31308137
6688	11县区	3乡	次干路	49.38110746
6689	科技县	2乡	支路	21.21171501
6690	09县区	2乡	主干路	60.51614399
6691	09县区	1乡	快速路	93.89408451
6692	科技县	2乡	次干路	30.11615386
6693	10县区	3乡	快速路	101.2795461
6694	11县区	1乡	主干路	70.32330092
6695	09县区	4乡	支路	23.65009972
6696	科技县	2乡	主干路	50.03286822
6697	科技县	3乡	快速路	96.88887524
6698	10县区	2乡	次干路	33.75264941
6699	科技县	3乡	支路	25.61482112
6700	科技县	1乡	主干路	62.07771681
6701	11县区	1乡	次干路	42.69535817
6702	09县区	3乡	主干路	75.88824469
6703	11县区	2乡	支路	26.12283186
6704	11县区	3乡	次干路	44.1762673
6705	11县区	1乡	快速路	85.92103925
6706	10县区	2乡	快速路	90.58317589
6707	11县区	4乡	主干路	55.38258612
6708	11县区	3乡	次干路	42.60099928
6709	科技县	2乡	次干路	35.99408605
6710	科技县	3乡	主干路	54.94067577
6711	11县区	1乡	支路	21.59488254
6712	09县区	1乡	主干路	57.34403039
6713	11县区	2乡	快速路	106.1450375
6714	科技县	1乡	快速路	100.7339491
6715	11县区	3乡	次干路	49.22723687
6716	09县区	4乡	快速路	96.39981363
6717	科技县	3乡	快速路	86.56408722
6718	10县区	4乡	主干路	58.83854401
6719	09县区	1乡	支路	21.91899787
6720	11县区	3乡	支路	27.16586005
6721	11县区	3乡	次干路	42.64209127
6722	11县区	4乡	快速路	81.89434276
6723	10县区	2乡	主干路	78.66336632
6724	10县区	2乡	快速路	83.02414672
6725	11县区	2乡	快速路	108.2778799
6726	科技县	1乡	快速路	82.48518082
6727	11县区	2乡	支路	26.21572837
6728	09县区	1乡	快速路	118.4684024
6729	11县区	1乡	快速路	93.65019687
6730	11县区	4乡	次干路	35.82002496
6731	09县区	4乡	快速路	98.86621748
6732	10县区	2乡	主干路	66.38427479
6733	11县区	2乡	支路	24.33646414
6734	09县区	4乡	主干路	69.02307222
6735	09县区	2乡	次干路	34.01621437
6736	科技县	4乡	主干路	57.61149431
6737	10县区	2乡	主干路	59.98380688
6738	09县区	4乡	次干路	48.13834345
6739	科技县	3乡	支路	26.25388296
6740	11县区	4乡	次干路	38.8043467
6741	11县区	1乡	次干路	32.81899508
6742	09县区	2乡	主干路	65.68724581
6743	09县区	3乡	快速路	83.61250596
6744	09县区	4乡	快速路	88.26722191
6745	11县区	2乡	主干路	63.57360803
6746	科技县	3乡	主干路	66.19969337
6747	科技县	1乡	次干路	37.57065456
6748	科技县	2乡	主干路	74.05515498
6749	10县区	1乡	支路	25.58128371
6750	09县区	1乡	次干路	43.46128092
6751	09县区	3乡	快速路	92.05241698
6752	10县区	4乡	快速路	84.09689246
6753	11县区	1乡	快速路	92.50227585
6754	11县区	2乡	次干路	46.79599906
6755	11县区	2乡	次干路	48.41852623
6756	10县区	1乡	支路	26.02929575
6757	11县区	4乡	主干路	74.16367268
6758	11县区	4乡	主干路	57.96610083
6759	10县区	1乡	快速路	96.12200768
6760	09县区	3乡	次干路	34.96041674
6761	11县区	3乡	主干路	59.35809474
6762	10县区	1乡	主干路	51.61516076
6763	科技县	1乡	支路	28.03403923
6764	10县区	1乡	快速路	97.54295492
6765	11县区	4乡	次干路	30.63970991
6766	10县区	2乡	主干路	76.00290975
6767	11县区	3乡	快速路	89.38384772
6768	11县区	1乡	次干路	31.13078328
6769	09县区	3乡	快速路	114.2448016
6770	09县区	2乡	次干路	49.12503287
6771	11县区	3乡	快速路	108.7250513
6772	11县区	2乡	支路	23.96612889
6773	科技县	3乡	支路	25.59467488
6774	11县区	3乡	主干路	53.23118096
6775	10县区	4乡	主干路	75.2754105
6776	11县区	3乡	次干路	44.52953313
6777	10县区	1乡	支路	25.14189094
6778	10县区	1乡	次干路	48.25090729
6779	09县区	4乡	支路	22.49482489
6780	11县区	2乡	主干路	50.90054105
6781	科技县	1乡	次干路	49.19059221
6782	09县区	1乡	次干路	48.73187094
6783	11县区	3乡	快速路	114.0929969
6784	10县区	4乡	主干路	68.30597097
6785	09县区	1乡	次干路	42.88921767
6786	09县区	4乡	快速路	119.7099201
6787	科技县	3乡	次干路	30.98020091
6788	09县区	2乡	支路	25.46579549
6789	09县区	2乡	主干路	71.45731156
6790	11县区	3乡	快速路	103.7768165
6791	09县区	1乡	次干路	38.97954956
6792	10县区	2乡	支路	20.20904714
6793	科技县	4乡	支路	23.29354453
6794	10县区	3乡	主干路	74.75655481
6795	09县区	4乡	支路	21.89187276
6796	科技县	3乡	主干路	55.95231797
6797	10县区	1乡	支路	29.065497
6798	10县区	1乡	快速路	82.6798824
6799	科技县	4乡	支路	20.97351181
6800	科技县	1乡	主干路	77.0784441
6801	10县区	1乡	主干路	72.81025688
6802	09县区	4乡	快速路	117.4545861
6803	09县区	3乡	快速路	111.6099463
6804	09县区	1乡	快速路	106.6848747
6805	11县区	3乡	次干路	35.42041449
6806	科技县	4乡	主干路	72.18755641
6807	10县区	1乡	次干路	45.51898056
6808	科技县	3乡	快速路	86.09964468
6809	科技县	3乡	支路	25.58225863
6810	科技县	4乡	次干路	47.22276066
6811	09县区	2乡	次干路	36.81164742
6812	10县区	1乡	次干路	30.29061942
6813	科技县	4乡	支路	28.89277251
6814	科技县	3乡	次干路	33.92741329
6815	10县区	3乡	主干路	71.12594294
6816	09县区	4乡	快速路	102.5348119
6817	科技县	4乡	支路	25.98578059
6818	09县区	4乡	快速路	98.75059413
6819	科技县	2乡	快速路	91.34605779
6820	科技县	4乡	快速路	114.6791169
6821	11县区	3乡	支路	28.33304155
6822	10县区	3乡	次干路	39.45480209
6823	10县区	2乡	支路	26.6224202
6824	11县区	1乡	快速路	103.6084855
6825	11县区	4乡	主干路	54.97777547
6826	科技县	1乡	主干路	70.8105303
6827	10县区	1乡	支路	25.38224843
6828	09县区	2乡	支路	24.64264857
6829	11县区	1乡	次干路	35.93218518
6830	10县区	3乡	主干路	63.32298328
6831	09县区	4乡	主干路	77.20706114
6832	11县区	3乡	次干路	33.18283506
6833	10县区	1乡	主干路	76.92606192
6834	10县区	4乡	主干路	53.68745642
6835	10县区	4乡	快速路	91.85799781
6836	科技县	3乡	主干路	69.9988276
6837	科技县	4乡	主干路	55.84678464
6838	科技县	4乡	主干路	61.81968302
6839	10县区	1乡	支路	24.2312172
6840	10县区	4乡	快速路	98.5187314
6841	11县区	4乡	支路	26.78789238
6842	11县区	3乡	支路	26.08877027
6843	科技县	1乡	快速路	96.38117594
6844	11县区	4乡	支路	21.57739501
6845	11县区	2乡	支路	20.14056005
6846	10县区	4乡	支路	20.18813589
6847	11县区	2乡	支路	21.87929803
6848	11县区	3乡	支路	22.2972389
6849	09县区	1乡	快速路	109.7173604
6850	11县区	4乡	主干路	60.19949148
6851	11县区	2乡	主干路	76.93000109
6852	10县区	2乡	次干路	43.816473
6853	10县区	1乡	支路	25.55100488
6854	10县区	1乡	次干路	47.22257065
6855	11县区	1乡	主干路	52.73772738
6856	09县区	3乡	主干路	78.99725384
6857	10县区	1乡	次干路	43.42794767
6858	11县区	4乡	主干路	79.92247252
6859	11县区	1乡	支路	25.85270508
6860	10县区	3乡	次干路	37.77322694
6861	10县区	3乡	快速路	90.60751522
6862	科技县	2乡	快速路	89.36996531
6863	科技县	2乡	快速路	93.07574847
6864	10县区	3乡	次干路	31.23549108
6865	11县区	1乡	次干路	36.95130064
6866	11县区	4乡	快速路	83.82894509
6867	11县区	4乡	支路	27.77313734
6868	10县区	4乡	支路	28.15771498
6869	科技县	3乡	主干路	57.9416576
6870	10县区	4乡	主干路	53.99655354
6871	11县区	4乡	支路	21.47467504
6872	11县区	2乡	快速路	119.3576128
6873	09县区	1乡	快速路	107.8163147
6874	科技县	4乡	次干路	40.94607076
6875	10县区	4乡	支路	21.95920411
6876	09县区	3乡	次干路	49.76199305
6877	11县区	2乡	支路	28.87004227
6878	11县区	4乡	次干路	30.76622246
6879	09县区	2乡	主干路	56.76612563
6880	科技县	4乡	支路	22.96023735
6881	11县区	4乡	支路	22.88223855
6882	科技县	2乡	支路	21.4536175
6883	科技县	2乡	次干路	45.37327939
6884	11县区	2乡	主干路	68.3799999
6885	10县区	2乡	支路	21.08306078
6886	11县区	4乡	主干路	50.18511526
6887	09县区	3乡	主干路	56.65966048
6888	11县区	3乡	快速路	82.2461632
6889	科技县	1乡	主干路	50.49119171
6890	11县区	2乡	次干路	47.61268048
6891	11县区	4乡	快速路	93.09489162
6892	科技县	1乡	次干路	43.34347069
6893	10县区	4乡	快速路	101.6391662
6894	科技县	1乡	次干路	31.04303489
6895	11县区	3乡	次干路	48.01506828
6896	09县区	2乡	快速路	83.05649255
6897	11县区	1乡	次干路	32.63326391
6898	11县区	1乡	主干路	75.70340706
6899	科技县	2乡	主干路	78.95075435
6900	11县区	4乡	次干路	33.88965488
6901	科技县	1乡	支路	29.0863434
6902	科技县	4乡	支路	20.55898373
6903	09县区	2乡	次干路	42.56699757
6904	10县区	4乡	快速路	97.85478026
6905	10县区	3乡	支路	27.7724534
6906	10县区	1乡	支路	26.97041801
6907	11县区	2乡	支路	25.82584794
6908	09县区	1乡	支路	22.96439495
6909	09县区	4乡	主干路	69.82501439
6910	09县区	3乡	次干路	31.78081978
6911	11县区	3乡	主干路	79.52476125
6912	09县区	2乡	支路	23.92171544
6913	11县区	4乡	主干路	59.58434698
6914	11县区	2乡	次干路	38.97543898
6915	09县区	4乡	次干路	45.29227222
6916	科技县	3乡	主干路	63.77870882
6917	科技县	4乡	快速路	116.2638832
6918	科技县	2乡	次干路	34.2438554
6919	10县区	1乡	支路	21.64285629
6920	11县区	4乡	快速路	111.4960328
6921	11县区	2乡	快速路	102.3605124
6922	11县区	1乡	次干路	35.62143507
6923	11县区	1乡	主干路	77.00803663
6924	11县区	4乡	支路	22.22250649
6925	10县区	1乡	支路	24.64031201
6926	11县区	3乡	支路	29.29565892
6927	11县区	1乡	次干路	37.59564254
6928	11县区	2乡	快速路	101.6990225
6929	09县区	1乡	次干路	32.53296537
6930	科技县	3乡	主干路	70.9780344
6931	10县区	3乡	快速路	82.40547907
6932	科技县	3乡	主干路	66.41640513
6933	09县区	4乡	支路	20.6512723
6934	科技县	2乡	快速路	114.2019425
6935	10县区	2乡	主干路	73.30774264
6936	11县区	2乡	次干路	40.22116341
6937	09县区	3乡	次干路	40.26318887
6938	科技县	1乡	主干路	60.1658667
6939	09县区	2乡	快速路	117.4813243
6940	10县区	1乡	次干路	38.41787836
6941	11县区	4乡	快速路	87.03033665
6942	10县区	4乡	快速路	96.18399486
6943	09县区	4乡	主干路	71.16862656
6944	11县区	3乡	次干路	35.41381978
6945	09县区	1乡	次干路	35.01164205
6946	09县区	2乡	支路	27.82119639
6947	09县区	1乡	主干路	69.84061134
6948	09县区	2乡	主干路	59.33828273
6949	科技县	2乡	快速路	117.0010155
6950	09县区	1乡	快速路	111.6961424
6951	11县区	3乡	主干路	66.47285295
6952	09县区	3乡	快速路	114.4298519
6953	科技县	3乡	支路	20.00467318
6954	10县区	2乡	支路	28.14162239
6955	11县区	4乡	次干路	31.59470993
6956	09县区	4乡	主干路	66.35816691
6957	科技县	1乡	快速路	83.83892235
6958	科技县	4乡	次干路	37.23054499
6959	09县区	2乡	快速路	117.2263465
6960	科技县	3乡	快速路	94.9080566
6961	11县区	2乡	主干路	73.93263944
6962	09县区	1乡	支路	21.21079224
6963	科技县	1乡	次干路	38.03684438
6964	科技县	1乡	快速路	87.35510485
6965	科技县	2乡	快速路	104.7142774
6966	10县区	4乡	支路	27.90628431
6967	11县区	1乡	快速路	92.10700944
6968	09县区	4乡	快速路	111.4706985
6969	11县区	3乡	主干路	65.28778544
6970	11县区	1乡	主干路	77.44168329
6971	10县区	1乡	支路	27.93538102
6972	科技县	3乡	主干路	71.47018368
6973	09县区	3乡	次干路	39.80515933
6974	科技县	1乡	次干路	38.78092637
6975	11县区	4乡	快速路	85.82992681
6976	11县区	2乡	主干路	77.38758706
6977	10县区	1乡	快速路	119.9851575
6978	科技县	1乡	快速路	94.12680782
6979	09县区	2乡	次干路	48.93053147
6980	科技县	2乡	主干路	50.04717132
6981	09县区	2乡	主干路	79.77441251
6982	科技县	2乡	快速路	82.08077986
6983	科技县	1乡	支路	22.58361788
6984	科技县	1乡	支路	29.59326067
6985	09县区	2乡	主干路	74.90347083
6986	10县区	2乡	支路	20.97232604
6987	11县区	2乡	主干路	62.92608927
6988	10县区	2乡	支路	27.34179061
6989	11县区	4乡	主干路	60.46770953
6990	10县区	1乡	快速路	104.1439308
6991	科技县	2乡	快速路	97.88393152
6992	10县区	3乡	支路	27.62464924
6993	09县区	1乡	快速路	100.1794746
6994	09县区	3乡	次干路	37.22952143
6995	09县区	2乡	支路	23.70179401
6996	科技县	3乡	次干路	43.13967725
6997	11县区	3乡	主干路	65.34970344
6998	科技县	4乡	次干路	40.82589765
6999	11县区	4乡	快速路	89.253589
7000	科技县	4乡	支路	21.52686322
7001	10县区	2乡	主干路	74.41987177
7002	09县区	2乡	次干路	33.45676375
7003	10县区	2乡	快速路	89.79159654
7004	科技县	4乡	次干路	42.01631538
7005	科技县	3乡	支路	24.67490823
7006	10县区	2乡	主干路	50.93019791
7007	09县区	1乡	主干路	78.15100895
7008	科技县	4乡	支路	25.56853498
7009	科技县	1乡	快速路	113.4963659
7010	10县区	1乡	次干路	42.77203584
7011	科技县	2乡	支路	22.99311963
7012	11县区	4乡	次干路	40.90959832
7013	09县区	1乡	主干路	71.35849596
7014	09县区	1乡	主干路	58.23045756
7015	10县区	4乡	主干路	70.34764265
7016	09县区	1乡	支路	20.89715617
7017	10县区	2乡	主干路	63.27955035
7018	10县区	4乡	快速路	98.57753522
7019	10县区	3乡	主干路	57.33255083
7020	科技县	4乡	快速路	102.0159725
7021	科技县	1乡	主干路	78.84517037
7022	10县区	3乡	快速路	105.8234208
7023	11县区	2乡	主干路	71.37208722
7024	09县区	4乡	次干路	31.78934294
7025	09县区	1乡	次干路	46.263708
7026	10县区	2乡	主干路	53.62831443
7027	09县区	4乡	支路	24.84998975
7028	11县区	2乡	主干路	66.5456492
7029	11县区	1乡	支路	25.81626003
7030	10县区	3乡	快速路	118.2823623
7031	科技县	4乡	主干路	74.23271067
7032	10县区	2乡	快速路	96.78894311
7033	11县区	2乡	主干路	55.03609191
7034	10县区	3乡	快速路	92.98456038
7035	09县区	4乡	快速路	83.70383381
7036	科技县	4乡	支路	20.33898867
7037	科技县	3乡	快速路	102.9770494
7038	11县区	2乡	主干路	69.69543857
7039	11县区	1乡	次干路	47.37211701
7040	科技县	4乡	支路	20.63008559
7041	11县区	1乡	次干路	46.72551587
7042	09县区	4乡	支路	25.05097182
7043	11县区	2乡	快速路	96.13361362
7044	09县区	2乡	快速路	81.94088924
7045	09县区	3乡	次干路	48.64470485
7046	10县区	2乡	快速路	107.8846938
7047	科技县	1乡	快速路	92.39741656
7048	11县区	2乡	快速路	101.8122342
7049	科技县	1乡	支路	26.58909258
7050	科技县	4乡	快速路	105.4761102
7051	09县区	1乡	主干路	54.65742802
7052	10县区	4乡	快速路	97.36911688
7053	10县区	4乡	主干路	75.81934238
7054	10县区	3乡	快速路	109.2466662
7055	11县区	2乡	次干路	35.77127068
7056	09县区	1乡	支路	29.14615968
7057	科技县	4乡	主干路	62.45693415
7058	11县区	2乡	主干路	74.19428944
7059	科技县	2乡	次干路	34.44150741
7060	10县区	2乡	快速路	98.45699589
7061	11县区	2乡	快速路	102.5709986
7062	科技县	4乡	主干路	68.57789142
7063	09县区	1乡	支路	24.01590882
7064	11县区	3乡	次干路	44.96002447
7065	09县区	2乡	快速路	107.3296059
7066	10县区	4乡	支路	27.03436633
7067	11县区	4乡	支路	25.70897148
7068	科技县	1乡	支路	27.44417729
7069	科技县	3乡	快速路	108.6746302
7070	11县区	3乡	快速路	112.6963313
7071	11县区	1乡	快速路	86.16043152
7072	10县区	1乡	主干路	53.68689154
7073	09县区	3乡	快速路	92.3713845
7074	科技县	3乡	快速路	95.04596108
7075	科技县	1乡	支路	23.07106324
7076	11县区	4乡	主干路	67.89992617
7077	11县区	1乡	快速路	107.0251414
7078	09县区	3乡	次干路	45.40740482
7079	科技县	3乡	主干路	51.54714434
7080	11县区	3乡	主干路	56.68139306
7081	10县区	1乡	主干路	66.53216785
7082	10县区	2乡	快速路	96.37088437
7083	11县区	1乡	快速路	100.4825312
7084	09县区	3乡	主干路	53.94158425
7085	10县区	2乡	次干路	32.37196389
